state,sample_size,answer,pct,votes
Wisconsin,809.0,Biden,52.0,10
Wisconsin,809.0,Trump,42.0,10
Georgia,500.0,Biden,40.5,16
Georgia,500.0,Trump,47.9,16
Arizona,800.0,Biden,46.8,11
Arizona,800.0,Trump,47.8,11
Arizona,800.0,Biden,48.1,11
Arizona,800.0,Trump,49.1,11
Pennsylvania,400.0,Biden,49.0,20
Pennsylvania,400.0,Trump,45.0,20
Pennsylvania,400.0,Biden,49.0,20
Pennsylvania,400.0,Trump,46.0,20
Pennsylvania,400.0,Biden,48.0,20
Pennsylvania,400.0,Trump,47.0,20
Pennsylvania,600.0,Biden,51.12,20
Pennsylvania,600.0,Trump,44.95,20
Wisconsin,819.0,Biden,53.0,10
Wisconsin,819.0,Trump,42.0,10
Oklahoma,379.0,Biden,34.7,7
Oklahoma,379.0,Trump,59.6,7
Ohio,3220.0,Biden,48.0,18
Ohio,3220.0,Trump,50.0,18
Ohio,3220.0,Biden,47.53,18
Ohio,3220.0,Trump,50.76,18
Ohio,3220.0,Biden,47.62,18
Ohio,3220.0,Trump,50.1,18
Wyoming,211.0,Biden,25.07,3
Wyoming,211.0,Trump,74.11,3
Wyoming,211.0,Biden,26.51,3
Wyoming,211.0,Trump,72.68,3
West Virginia,496.0,Biden,32.48,5
West Virginia,496.0,Trump,65.15,5
West Virginia,496.0,Biden,31.43,5
West Virginia,496.0,Trump,65.3,5
Wisconsin,1913.0,Biden,48.38,10
Wisconsin,1913.0,Trump,49.15,10
Wisconsin,1913.0,Biden,48.26,10
Wisconsin,1913.0,Trump,48.94,10
Washington,7489.0,Biden,60.69,12
Washington,7489.0,Trump,37.47,12
Washington,7489.0,Biden,59.74,12
Washington,7489.0,Trump,37.73,12
Vermont,236.0,Biden,70.48,3
Vermont,236.0,Trump,29.08,3
Vermont,236.0,Biden,68.24,3
Vermont,236.0,Trump,31.36,3
Virginia,2626.0,Biden,57.25,13
Virginia,2626.0,Trump,40.57,13
Virginia,2626.0,Biden,57.52,13
Virginia,2626.0,Trump,39.74,13
Utah,893.0,Biden,41.46,6
Utah,893.0,Trump,57.02,6
Utah,893.0,Biden,41.97,6
Utah,893.0,Trump,56.4,6
Texas,12607.0,Biden,46.36,38
Texas,12607.0,Trump,51.79,38
Texas,12607.0,Biden,48.78,38
Texas,12607.0,Trump,48.46,38
Tennessee,1796.0,Biden,39.57,11
Tennessee,1796.0,Trump,59.24,11
Tennessee,1796.0,Biden,40.88,11
Tennessee,1796.0,Trump,57.24,11
South Dakota,277.0,Biden,38.27,3
South Dakota,277.0,Trump,59.18,3
South Dakota,277.0,Biden,38.2,3
South Dakota,277.0,Trump,59.12,3
South Carolina,1326.0,Biden,45.31,9
South Carolina,1326.0,Trump,53.16,9
South Carolina,1326.0,Biden,47.16,9
South Carolina,1326.0,Trump,50.27,9
Rhode Island,208.0,Biden,56.53,4
Rhode Island,208.0,Trump,40.55,4
Rhode Island,208.0,Biden,56.49,4
Rhode Island,208.0,Trump,40.62,4
Pennsylvania,3531.0,Biden,52.76,20
Pennsylvania,3531.0,Trump,44.97,20
Pennsylvania,3531.0,Biden,52.28,20
Pennsylvania,3531.0,Trump,44.87,20
Oregon,1648.0,Biden,60.21,7
Oregon,1648.0,Trump,37.69,7
Oregon,1648.0,Biden,59.83,7
Oregon,1648.0,Trump,37.03,7
Oklahoma,1009.0,Biden,34.61,7
Oklahoma,1009.0,Trump,63.75,7
Oklahoma,1009.0,Biden,35.82,7
Oklahoma,1009.0,Trump,61.92,7
New York,9969.0,Biden,63.54,29
New York,9969.0,Trump,34.13,29
New York,9969.0,Biden,63.2,29
New York,9969.0,Trump,33.28,29
Nevada,998.0,Biden,50.0,6
Nevada,998.0,Trump,49.0,6
Nevada,998.0,Biden,51.84,6
Nevada,998.0,Trump,46.36,6
New Mexico,1087.0,Biden,56.0,5
New Mexico,1087.0,Trump,43.0,5
New Mexico,1087.0,Biden,55.19,5
New Mexico,1087.0,Trump,42.07,5
New Jersey,2309.0,Biden,57.0,14
New Jersey,2309.0,Trump,40.0,14
New Jersey,2309.0,Biden,58.18,14
New Jersey,2309.0,Trump,38.28,14
New Hampshire,444.0,Biden,60.0,4
New Hampshire,444.0,Trump,39.0,4
New Hampshire,444.0,Biden,59.26,4
New Hampshire,444.0,Trump,39.19,4
Nebraska,560.0,Biden,47.0,3
Nebraska,560.0,Trump,53.0,3
Nebraska,560.0,Biden,46.6,3
Nebraska,560.0,Trump,52.56,3
North Dakota,269.0,Biden,32.0,3
North Dakota,269.0,Trump,66.0,3
North Dakota,269.0,Biden,31.64,3
North Dakota,269.0,Trump,66.26,3
North Carolina,2914.0,Biden,48.0,15
North Carolina,2914.0,Trump,51.0,15
North Carolina,2914.0,Biden,49.06,15
North Carolina,2914.0,Trump,48.56,15
Montana,1939.0,Biden,46.0,3
Montana,1939.0,Trump,52.0,3
Montana,1939.0,Biden,44.89,3
Montana,1939.0,Trump,53.44,3
Mississippi,607.0,Biden,36.0,6
Mississippi,607.0,Trump,61.0,6
Mississippi,607.0,Biden,41.34,6
Mississippi,607.0,Trump,54.67,6
Missouri,1863.0,Biden,44.0,10
Missouri,1863.0,Trump,54.0,10
Missouri,1863.0,Biden,45.04,10
Missouri,1863.0,Trump,52.68,10
Minnesota,1939.0,Biden,56.0,10
Minnesota,1939.0,Trump,43.0,10
Minnesota,1939.0,Biden,55.25,10
Minnesota,1939.0,Trump,42.91,10
Michigan,2962.0,Biden,49.0,16
Michigan,2962.0,Trump,48.0,16
Michigan,2962.0,Biden,49.45,16
Michigan,2962.0,Trump,47.05,16
Maine,502.0,Biden,61.0,2
Maine,502.0,Trump,37.0,2
Maine,502.0,Biden,59.63,2
Maine,502.0,Trump,38.97,2
Maryland,1813.0,Biden,66.0,10
Maryland,1813.0,Trump,31.0,10
Maryland,1813.0,Biden,64.52,10
Maryland,1813.0,Trump,31.17,10
Massachusetts,2286.0,Biden,69.0,11
Massachusetts,2286.0,Trump,29.0,11
Massachusetts,2286.0,Biden,68.14,11
Massachusetts,2286.0,Trump,28.6,11
Louisiana,2587.0,Biden,38.0,8
Louisiana,2587.0,Trump,59.0,8
Louisiana,2587.0,Biden,41.54,8
Louisiana,2587.0,Trump,54.98,8
Kentucky,1231.0,Biden,38.0,8
Kentucky,1231.0,Trump,60.0,8
Kentucky,1231.0,Biden,38.17,8
Kentucky,1231.0,Trump,59.42,8
Kansas,922.0,Biden,45.0,6
Kansas,922.0,Trump,54.0,6
Kansas,922.0,Biden,44.91,6
Kansas,922.0,Trump,53.46,6
Indiana,1672.0,Biden,43.0,11
Indiana,1672.0,Trump,55.0,11
Indiana,1672.0,Biden,43.87,11
Indiana,1672.0,Trump,53.76,11
Illinois,6773.0,Biden,60.0,20
Illinois,6773.0,Trump,38.0,20
Illinois,6773.0,Biden,60.01,20
Illinois,6773.0,Trump,37.01,20
Idaho,737.0,Biden,40.0,4
Idaho,737.0,Trump,58.0,4
Idaho,737.0,Biden,39.67,4
Idaho,737.0,Trump,57.88,4
Iowa,983.0,Biden,46.0,6
Iowa,983.0,Trump,53.0,6
Iowa,983.0,Biden,45.73,6
Iowa,983.0,Trump,52.19,6
Hawaii,362.0,Biden,61.0,4
Hawaii,362.0,Trump,37.0,4
Hawaii,362.0,Biden,59.33,4
Hawaii,362.0,Trump,36.92,4
Georgia,2772.0,Biden,49.0,16
Georgia,2772.0,Trump,49.0,16
Georgia,2772.0,Biden,51.83,16
Georgia,2772.0,Trump,45.89,16
Florida,12286.0,Biden,48.0,29
Florida,12286.0,Trump,50.0,29
Florida,12286.0,Biden,49.13,29
Florida,12286.0,Trump,48.13,29
Delaware,348.0,Biden,67.0,3
Delaware,348.0,Trump,32.0,3
Delaware,348.0,Biden,66.56,3
Delaware,348.0,Trump,32.57,3
District of Columbia,252.0,Biden,83.0,3
District of Columbia,252.0,Trump,16.0,3
District of Columbia,252.0,Biden,81.39,3
District of Columbia,252.0,Trump,16.46,3
Connecticut,1009.0,Biden,64.0,7
Connecticut,1009.0,Trump,35.0,7
Connecticut,1009.0,Biden,64.06,7
Connecticut,1009.0,Trump,33.99,7
Colorado,2385.0,Biden,57.0,9
Colorado,2385.0,Trump,41.0,9
Colorado,2385.0,Biden,55.94,9
Colorado,2385.0,Trump,41.63,9
California,17537.0,Biden,63.0,55
California,17537.0,Trump,35.0,55
California,17537.0,Biden,63.28,55
California,17537.0,Trump,33.45,55
Arizona,6456.0,Biden,47.0,11
Arizona,6456.0,Trump,52.0,11
Arizona,6456.0,Biden,47.85,11
Arizona,6456.0,Trump,49.89,11
Arkansas,689.0,Biden,32.0,6
Arkansas,689.0,Trump,67.0,6
Arkansas,689.0,Biden,33.8,6
Arkansas,689.0,Trump,64.95,6
Alabama,1220.0,Biden,33.0,9
Alabama,1220.0,Trump,65.0,9
Alabama,1220.0,Biden,36.69,9
Alabama,1220.0,Trump,60.1,9
Alaska,472.0,Biden,42.0,3
Alaska,472.0,Trump,57.0,3
Alaska,472.0,Biden,42.33,3
Alaska,472.0,Trump,56.34,3
North Carolina,1101.0,Biden,46.6,15
North Carolina,1101.0,Trump,48.7,15
Mississippi,600.0,Biden,40.0,6
Mississippi,600.0,Trump,50.0,6
Arizona,943.0,Biden,52.0,11
Arizona,943.0,Trump,42.0,11
Georgia,1392.0,Biden,49.0,16
Georgia,1392.0,Trump,46.0,16
Michigan,1424.0,Biden,52.0,16
Michigan,1424.0,Trump,42.0,16
Wisconsin,811.0,Biden,52.0,10
Wisconsin,811.0,Trump,43.0,10
Colorado,638.0,Biden,51.0,9
Colorado,638.0,Trump,41.0,9
Texas,2632.0,Biden,47.0,38
Texas,2632.0,Trump,48.0,38
Minnesota,647.0,Biden,50.0,10
Minnesota,647.0,Trump,43.0,10
Ohio,1811.0,Biden,45.0,18
Ohio,1811.0,Trump,50.0,18
North Carolina,1567.0,Biden,49.0,15
North Carolina,1567.0,Trump,47.0,15
Pennsylvania,2158.0,Biden,49.0,20
Pennsylvania,2158.0,Trump,45.0,20
Florida,3790.0,Biden,49.0,29
Florida,3790.0,Trump,47.0,29
Nevada,682.0,Biden,44.0,6
Nevada,682.0,Trump,38.6,6
Georgia,1616.0,Biden,52.24,16
Georgia,1616.0,Trump,46.02,16
Michigan,897.0,Biden,48.0,16
Michigan,897.0,Trump,44.0,16
Wisconsin,797.0,Biden,51.0,10
Wisconsin,797.0,Trump,43.0,10
Missouri,1015.0,Biden,41.2,10
Missouri,1015.0,Trump,51.9,10
Maine CD-2,400.0,Biden,47.5,1
Maine CD-2,400.0,Trump,49.25,1
Wisconsin,700.0,Biden,53.45,10
Wisconsin,700.0,Trump,39.99,10
Wisconsin,797.0,Biden,51.0,10
Wisconsin,797.0,Trump,42.0,10
Massachusetts,763.0,Biden,69.44,11
Massachusetts,763.0,Trump,30.56,11
Pennsylvania,1000.0,Biden,47.82,20
Pennsylvania,1000.0,Trump,48.15,20
Montana,400.0,Biden,44.0,3
Montana,400.0,Trump,48.0,3
Wisconsin,797.0,Biden,52.0,10
Wisconsin,797.0,Trump,42.0,10
Florida,684.0,Biden,50.4,29
Florida,684.0,Trump,43.1,29
Wisconsin,797.0,Biden,52.0,10
Wisconsin,797.0,Trump,42.0,10
Georgia,782.0,Biden,47.0,16
Georgia,782.0,Trump,46.0,16
Texas,2295.0,Biden,48.0,38
Texas,2295.0,Trump,45.0,38
Texas,906.0,Biden,48.0,38
Texas,906.0,Trump,44.0,38
Wisconsin,797.0,Biden,51.0,10
Wisconsin,797.0,Trump,42.0,10
California,800.0,Biden,61.0,55
California,800.0,Trump,31.0,55
Pennsylvania,500.0,Biden,52.0,20
Pennsylvania,500.0,Trump,43.0,20
Wisconsin,797.0,Biden,50.0,10
Wisconsin,797.0,Trump,43.0,10
Arizona,344.0,Biden,49.0,11
Arizona,344.0,Trump,47.0,11
Florida,1262.0,Biden,49.0,29
Florida,1262.0,Trump,46.0,29
Michigan,809.0,Biden,50.0,16
Michigan,809.0,Trump,44.0,16
North Carolina,560.0,Biden,48.0,15
North Carolina,560.0,Trump,47.0,15
Pennsylvania,984.0,Biden,49.0,20
Pennsylvania,984.0,Trump,46.0,20
Wisconsin,925.0,Biden,49.0,10
Wisconsin,925.0,Trump,44.0,10
Pennsylvania,681.0,Biden,49.0,20
Pennsylvania,681.0,Trump,42.0,20
North Carolina,1541.0,Biden,49.0,15
North Carolina,1541.0,Trump,46.0,15
Wisconsin,1011.0,Biden,45.4,10
Wisconsin,1011.0,Trump,46.2,10
Michigan,1048.0,Biden,45.2,16
Michigan,1048.0,Trump,46.6,16
Wisconsin,797.0,Biden,51.0,10
Wisconsin,797.0,Trump,43.0,10
Texas,764.0,Biden,48.0,38
Texas,764.0,Trump,47.0,38
New York,1029.0,Biden,63.0,29
New York,1029.0,Trump,32.0,29
Florida,671.0,Biden,48.0,29
Florida,671.0,Trump,44.0,29
Delaware,710.0,Biden,58.0,3
Delaware,710.0,Trump,37.0,3
Wisconsin,797.0,Biden,50.0,10
Wisconsin,797.0,Trump,44.0,10
Virginia,566.0,Biden,53.0,13
Virginia,566.0,Trump,39.0,13
Wisconsin,797.0,Biden,50.0,10
Wisconsin,797.0,Trump,43.0,10
Wisconsin,600.0,Biden,51.91,10
Wisconsin,600.0,Trump,43.7,10
Wisconsin,797.0,Biden,51.0,10
Wisconsin,797.0,Trump,43.0,10
Alabama,600.0,Biden,44.0,9
Alabama,600.0,Trump,48.0,9
Wisconsin,672.0,Biden,49.0,10
Wisconsin,672.0,Trump,39.0,10
Pennsylvania,801.0,Biden,50.0,20
Pennsylvania,801.0,Trump,42.0,20
Pennsylvania,801.0,Biden,53.0,20
Pennsylvania,801.0,Trump,43.0,20
Wisconsin,797.0,Biden,51.0,10
Wisconsin,797.0,Trump,42.0,10
Arizona,856.0,Biden,47.0,11
Arizona,856.0,Trump,38.0,11
Michigan,812.0,Biden,50.0,16
Michigan,812.0,Trump,38.0,16
Minnesota,1141.0,Biden,46.9,10
Minnesota,1141.0,Trump,46.5,10
Wisconsin,797.0,Biden,50.0,10
Wisconsin,797.0,Trump,43.0,10
North Carolina,967.0,Biden,44.0,15
North Carolina,967.0,Trump,46.0,15
Pennsylvania,1006.0,Biden,48.0,20
Pennsylvania,1006.0,Trump,41.0,20
New Hampshire,1042.0,Biden,51.0,4
New Hampshire,1042.0,Trump,43.0,4
Michigan,631.0,Biden,49.0,16
Michigan,631.0,Trump,46.0,16
Ohio,637.0,Biden,47.0,18
Ohio,637.0,Trump,47.0,18
Pennsylvania,617.0,Biden,51.0,20
Pennsylvania,617.0,Trump,44.0,20
Wisconsin,754.0,Biden,51.0,10
Wisconsin,754.0,Trump,45.0,10
Louisiana,1002.0,Biden,37.9,8
Louisiana,1002.0,Trump,54.3,8
Pennsylvania,416.0,Biden,49.0,20
Pennsylvania,416.0,Trump,45.0,20
Wisconsin,797.0,Biden,48.0,10
Wisconsin,797.0,Trump,45.0,10
Florida,1280.0,Biden,49.0,29
Florida,1280.0,Trump,41.0,29
Wisconsin,788.0,Biden,49.0,10
Wisconsin,788.0,Trump,43.0,10
Arizona,947.0,Biden,45.0,11
Arizona,947.0,Trump,47.0,11
Georgia,1265.0,Biden,46.0,16
Georgia,1265.0,Trump,47.0,16
Michigan,1212.0,Biden,50.0,16
Michigan,1212.0,Trump,44.0,16
Colorado,601.0,Biden,51.0,9
Colorado,601.0,Trump,41.0,9
Texas,2559.0,Biden,46.0,38
Texas,2559.0,Trump,47.0,38
Minnesota,615.0,Biden,50.0,10
Minnesota,615.0,Trump,42.0,10
Ohio,1744.0,Biden,45.0,18
Ohio,1744.0,Trump,49.0,18
North Carolina,1493.0,Biden,49.0,15
North Carolina,1493.0,Trump,46.0,15
Pennsylvania,1777.0,Biden,50.0,20
Pennsylvania,1777.0,Trump,44.0,20
Florida,3484.0,Biden,50.0,29
Florida,3484.0,Trump,45.0,29
Georgia,500.0,Biden,44.5,16
Georgia,500.0,Trump,47.4,16
Michigan,600.0,Biden,52.27,16
Michigan,600.0,Trump,40.93,16
Florida,750.0,Biden,46.0,29
Florida,750.0,Trump,44.0,29
Wisconsin,797.0,Biden,50.0,10
Wisconsin,797.0,Trump,43.0,10
Wisconsin,797.0,Biden,50.0,10
Wisconsin,797.0,Trump,43.0,10
North Carolina,1255.0,Biden,46.5,15
North Carolina,1255.0,Trump,46.9,15
Texas,700.0,Biden,47.0,38
Texas,700.0,Trump,45.0,38
New Jersey,500.0,Biden,52.0,14
New Jersey,500.0,Trump,33.0,14
Texas,846.0,Biden,40.5,38
Texas,846.0,Trump,47.5,38
Wisconsin,797.0,Biden,50.0,10
Wisconsin,797.0,Trump,43.0,10
California,500.0,Biden,56.0,55
California,500.0,Trump,28.0,55
Louisiana,800.0,Biden,43.0,8
Louisiana,800.0,Trump,50.0,8
Wisconsin,797.0,Biden,50.0,10
Wisconsin,797.0,Trump,42.0,10
Wisconsin,797.0,Biden,50.0,10
Wisconsin,797.0,Trump,42.0,10
Minnesota,733.0,Biden,51.0,10
Minnesota,733.0,Trump,49.0,10
Arizona,661.0,Biden,53.3,11
Arizona,661.0,Trump,46.7,11
North Carolina,673.0,Biden,49.41,15
North Carolina,673.0,Trump,50.59,15
Pennsylvania,843.0,Biden,53.31,20
Pennsylvania,843.0,Trump,46.69,20
North Carolina,600.0,Biden,45.0,15
North Carolina,600.0,Trump,44.0,15
Wisconsin,797.0,Biden,50.0,10
Wisconsin,797.0,Trump,43.0,10
California,1904.0,Biden,61.0,55
California,1904.0,Trump,25.0,55
Arizona,428.0,Biden,45.0,11
Arizona,428.0,Trump,44.0,11
Florida,469.0,Biden,50.0,29
Florida,469.0,Trump,44.0,29
Michigan,413.0,Biden,48.0,16
Michigan,413.0,Trump,43.0,16
North Carolina,491.0,Biden,47.0,15
North Carolina,491.0,Trump,48.0,15
Pennsylvania,456.0,Biden,48.0,20
Pennsylvania,456.0,Trump,44.0,20
Wisconsin,384.0,Biden,47.0,10
Wisconsin,384.0,Trump,43.0,10
Massachusetts,501.0,Biden,63.0,11
Massachusetts,501.0,Trump,27.0,11
Kansas,1202.0,Biden,41.0,6
Kansas,1202.0,Trump,48.0,6
Wisconsin,694.0,Biden,50.0,10
Wisconsin,694.0,Trump,46.0,10
Wisconsin,801.0,Biden,50.0,10
Wisconsin,801.0,Trump,45.0,10
Wisconsin,797.0,Biden,50.0,10
Wisconsin,797.0,Trump,43.0,10
Mississippi,600.0,Biden,43.0,6
Mississippi,600.0,Trump,53.0,6
Maine,500.0,Biden,44.0,2
Maine,500.0,Trump,36.0,2
Maine,453.0,Biden,45.0,2
Maine,453.0,Trump,38.0,2
Maine CD-1,250.0,Biden,49.0,1
Maine CD-1,250.0,Trump,33.0,1
Maine CD-2,249.0,Biden,39.0,1
Maine CD-2,249.0,Trump,38.0,1
Georgia,623.0,Biden,46.0,16
Georgia,623.0,Trump,44.0,16
Arizona,1013.0,Biden,44.8,11
Arizona,1013.0,Trump,46.2,11
Wisconsin,797.0,Biden,51.0,10
Wisconsin,797.0,Trump,43.0,10
North Carolina,750.0,Biden,47.26,15
North Carolina,750.0,Trump,48.36,15
Pennsylvania,1211.0,Biden,49.0,20
Pennsylvania,1211.0,Trump,43.0,20
Wisconsin,994.0,Biden,48.0,10
Wisconsin,994.0,Trump,42.0,10
Massachusetts,500.0,Biden,61.0,11
Massachusetts,500.0,Trump,28.0,11
Wisconsin,797.0,Biden,51.0,10
Wisconsin,797.0,Trump,42.0,10
Kansas,864.0,Biden,43.0,6
Kansas,864.0,Trump,50.0,6
Wisconsin,750.0,Biden,55.17,10
Wisconsin,750.0,Trump,42.56,10
Wisconsin,797.0,Biden,51.0,10
Wisconsin,797.0,Trump,41.0,10
Michigan,761.0,Biden,47.0,16
Michigan,761.0,Trump,43.0,16
Pennsylvania,742.0,Biden,50.0,20
Pennsylvania,742.0,Trump,41.0,20
Wisconsin,734.0,Biden,49.0,10
Wisconsin,734.0,Trump,43.0,10
Texas,1015.0,Biden,43.4,38
Texas,1015.0,Trump,49.4,38
Wisconsin,797.0,Biden,51.0,10
Wisconsin,797.0,Trump,41.0,10
Arizona,603.0,Biden,49.0,11
Arizona,603.0,Trump,45.0,11
Arizona,400.0,Biden,48.0,11
Arizona,400.0,Trump,51.0,11
Florida,400.0,Biden,49.0,29
Florida,400.0,Trump,49.0,29
Pennsylvania,400.0,Biden,50.0,20
Pennsylvania,400.0,Trump,46.0,20
Wisconsin,400.0,Biden,47.0,10
Wisconsin,400.0,Trump,47.0,10
Michigan,500.0,Biden,52.0,16
Michigan,500.0,Trump,43.0,16
Wisconsin,797.0,Biden,51.0,10
Wisconsin,797.0,Trump,41.0,10
Iowa,401.0,Biden,45.0,6
Iowa,401.0,Trump,48.0,6
Iowa,401.0,Biden,46.0,6
Iowa,401.0,Trump,48.0,6
Iowa,401.0,Biden,47.0,6
Iowa,401.0,Trump,47.0,6
Kentucky,909.0,Biden,41.0,8
Kentucky,909.0,Trump,50.0,8
Maine,807.0,Biden,52.0,2
Maine,807.0,Trump,37.0,2
Maine CD-1,392.0,Biden,61.0,1
Maine CD-1,392.0,Trump,30.0,1
Maine CD-2,382.0,Biden,44.0,1
Maine CD-2,382.0,Trump,45.0,1
South Carolina,914.0,Biden,42.0,9
South Carolina,914.0,Trump,47.0,9
Ohio,1249.0,Biden,47.0,18
Ohio,1249.0,Trump,46.0,18
Wisconsin,797.0,Biden,51.0,10
Wisconsin,797.0,Trump,41.0,10
Montana,584.0,Biden,45.51,3
Montana,584.0,Trump,54.49,3
Maine,500.0,Biden,50.0,2
Maine,500.0,Trump,39.0,2
Alabama,609.0,Biden,36.0,9
Alabama,609.0,Trump,58.0,9
Kentucky,793.0,Biden,35.0,8
Kentucky,793.0,Trump,59.0,8
South Carolina,741.0,Biden,44.0,9
South Carolina,741.0,Trump,49.0,9
Texas,2576.0,Biden,47.0,38
Texas,2576.0,Trump,46.0,38
Indiana,900.0,Biden,38.0,11
Indiana,900.0,Trump,55.0,11
Arizona,1215.0,Biden,45.0,11
Arizona,1215.0,Trump,43.0,11
Arizona,1215.0,Biden,47.0,11
Arizona,1215.0,Trump,44.0,11
Iowa,1101.0,Biden,42.0,6
Iowa,1101.0,Trump,44.0,6
Iowa,1101.0,Biden,45.0,6
Iowa,1101.0,Trump,46.0,6
Maine,866.0,Biden,49.0,2
Maine,866.0,Trump,42.0,2
Maine,866.0,Biden,53.0,2
Maine,866.0,Trump,43.0,2
North Carolina,1170.0,Biden,46.0,15
North Carolina,1170.0,Trump,44.0,15
North Carolina,1170.0,Biden,49.0,15
North Carolina,1170.0,Trump,45.0,15
Wisconsin,797.0,Biden,52.0,10
Wisconsin,797.0,Trump,41.0,10
Utah,1000.0,Biden,31.0,6
Utah,1000.0,Trump,50.0,6
Wisconsin,797.0,Biden,51.0,10
Wisconsin,797.0,Trump,42.0,10
Iowa,200.0,Biden,49.0,6
Iowa,200.0,Trump,43.0,6
Michigan,200.0,Biden,51.0,16
Michigan,200.0,Trump,41.0,16
Minnesota,200.0,Biden,54.0,10
Minnesota,200.0,Trump,36.0,10
Wisconsin,200.0,Biden,53.0,10
Wisconsin,200.0,Trump,42.0,10
North Carolina,934.0,Biden,49.0,15
North Carolina,934.0,Trump,46.0,15
North Carolina,1129.0,Biden,48.0,15
North Carolina,1129.0,Trump,44.0,15
Georgia,1109.0,Biden,46.0,16
Georgia,1109.0,Trump,45.0,16
Georgia,400.0,Biden,44.0,16
Georgia,400.0,Trump,40.0,16
North Carolina,400.0,Biden,47.0,15
North Carolina,400.0,Trump,37.0,15
Wisconsin,797.0,Biden,50.0,10
Wisconsin,797.0,Trump,42.0,10
Oklahoma,572.0,Biden,36.0,7
Oklahoma,572.0,Trump,56.0,7
Hawaii,975.0,Biden,56.0,4
Hawaii,975.0,Trump,29.0,4
Iowa,500.0,Biden,40.0,6
Iowa,500.0,Trump,41.0,6
Michigan,600.0,Biden,51.0,16
Michigan,600.0,Trump,40.0,16
Wisconsin,797.0,Biden,51.0,10
Wisconsin,797.0,Trump,42.0,10
Michigan,876.0,Biden,49.0,16
Michigan,876.0,Trump,43.0,16
Nebraska CD-2,400.0,Biden,51.0,1
Nebraska CD-2,400.0,Trump,44.0,1
Kentucky,3020.0,Biden,45.0,8
Kentucky,3020.0,Trump,52.0,8
Wisconsin,797.0,Biden,50.0,10
Wisconsin,797.0,Trump,41.0,10
Wisconsin,797.0,Biden,50.0,10
Wisconsin,797.0,Trump,42.0,10
New Hampshire,1893.0,Biden,53.0,4
New Hampshire,1893.0,Trump,40.0,4
Georgia,402.0,Biden,47.0,16
Georgia,402.0,Trump,47.0,16
Georgia,402.0,Biden,47.0,16
Georgia,402.0,Trump,48.0,16
Georgia,402.0,Biden,46.0,16
Georgia,402.0,Trump,49.0,16
Washington,534.0,Biden,62.0,12
Washington,534.0,Trump,28.0,12
Wisconsin,600.0,Biden,52.1,10
Wisconsin,600.0,Trump,37.9,10
California,6756.0,Biden,67.0,55
California,6756.0,Trump,28.0,55
Wisconsin,797.0,Biden,50.0,10
Wisconsin,797.0,Trump,43.0,10
Arizona,365.0,Biden,47.0,11
Arizona,365.0,Trump,45.0,11
Florida,685.0,Biden,48.0,29
Florida,685.0,Trump,45.0,29
Michigan,413.0,Biden,46.0,16
Michigan,413.0,Trump,42.0,16
North Carolina,284.0,Biden,49.0,15
North Carolina,284.0,Trump,46.0,15
Pennsylvania,382.0,Biden,48.0,20
Pennsylvania,382.0,Trump,46.0,20
Wisconsin,392.0,Biden,48.0,10
Wisconsin,392.0,Trump,43.0,10
Pennsylvania,667.0,Biden,50.0,20
Pennsylvania,667.0,Trump,41.0,20
Arizona,908.0,Biden,49.0,11
Arizona,908.0,Trump,42.0,11
Colorado,616.0,Biden,52.0,9
Colorado,616.0,Trump,39.0,9
Florida,3760.0,Biden,49.0,29
Florida,3760.0,Trump,46.0,29
Georgia,1337.0,Biden,47.0,16
Georgia,1337.0,Trump,46.0,16
Michigan,1320.0,Biden,52.0,16
Michigan,1320.0,Trump,42.0,16
Minnesota,662.0,Biden,47.0,10
Minnesota,662.0,Trump,44.0,10
North Carolina,1504.0,Biden,47.0,15
North Carolina,1504.0,Trump,47.0,15
Ohio,1741.0,Biden,45.0,18
Ohio,1741.0,Trump,48.0,18
Pennsylvania,2092.0,Biden,50.0,20
Pennsylvania,2092.0,Trump,42.0,20
Texas,2685.0,Biden,47.0,38
Texas,2685.0,Trump,45.0,38
Virginia,1156.0,Biden,52.0,13
Virginia,1156.0,Trump,41.0,13
Wisconsin,809.0,Biden,50.0,10
Wisconsin,809.0,Trump,43.0,10
Minnesota,1129.0,Biden,49.2,10
Minnesota,1129.0,Trump,44.2,10
Wisconsin,797.0,Biden,49.0,10
Wisconsin,797.0,Trump,43.0,10
Alaska,885.0,Biden,44.0,3
Alaska,885.0,Trump,50.0,3
Colorado,891.0,Biden,54.0,9
Colorado,891.0,Trump,41.0,9
Georgia,722.0,Biden,46.0,16
Georgia,722.0,Trump,45.0,16
Iowa,1118.0,Biden,47.0,6
Iowa,1118.0,Trump,48.0,6
Maine,962.0,Biden,53.0,2
Maine,962.0,Trump,42.0,2
Montana,917.0,Biden,45.0,3
Montana,917.0,Trump,50.0,3
North Carolina,884.0,Biden,49.0,15
North Carolina,884.0,Trump,46.0,15
Pennsylvania,1006.0,Biden,48.0,20
Pennsylvania,1006.0,Trump,45.0,20
North Carolina,735.0,Biden,46.8,15
North Carolina,735.0,Trump,48.4,15
Michigan,1156.0,Biden,48.0,16
Michigan,1156.0,Trump,42.0,16
Ohio,1211.0,Biden,45.0,18
Ohio,1211.0,Trump,46.0,18
Michigan,811.0,Biden,49.0,16
Michigan,811.0,Trump,37.0,16
Wisconsin,742.0,Biden,45.0,10
Wisconsin,742.0,Trump,35.0,10
